,game_date,player_name,pitcher
25326,2014,"Straily, Dan",573185
25327,2019,"Gausman, Kevin",592332
25328,2016,"Norris, Bud",502032
25329,2017,"Valdez, Jose A.",572308
25330,2017,"Lynn, Lance",458681
25331,2015,"Cravy, Tyler",572788
25332,2016,"Bush, Matt",456713
25333,2019,"Castro, Miguel",612434
25334,2015,"Noesí, Hector",456051
25335,2018,"Beck, Chris",571476
25336,2018,"Turner, Jacob",545363
25337,2017,"Strickland, Hunter",519326
25338,2014,"Whitley, Chase",595032
25339,2020,"Valdez, Phillips",570488
25340,2015,"Cahill, Trevor",502239
25341,2017,"Wittgren, Nick",621295
25342,2016,"Devenski, Chris",606965
25343,2018,"Gray, Jon",592351
25344,2017,"Whitley, Chase",595032
25345,2021,"Kopech, Michael",656629
25346,2021,"Romano, Sal",607219
25347,2014,"Swarzak, Anthony",461872
25348,2020,"Ramírez, Erasmo",541640
25349,2019,"Walden, Marcus",519393
25350,2015,"Lynn, Lance",458681
25351,2019,"Ramírez, Erasmo",541640
25352,2018,"Farmer, Buck",571656
25353,2019,"Hendriks, Liam",521230
25354,2016,"Weaver, Luke",596133
25355,2016,"Cotham, Caleb",571584
25356,2021,"Thornton, Trent",663423
25357,2021,"Guerra, Junior",448855
25358,2014,"Rogers, Esmil",469134
25359,2019,"Guerra, Junior",448855
25360,2018,"McGuire, Deck",592547
25361,2018,"Festa, Matt",670036
25362,2018,"Salas, Fernando",477569
25363,2015,"Wisler, Matt",605538
25364,2018,"Gray, Sonny",543243
25365,2014,"Otero, Dan",519096
25366,2018,"Neverauskas, Dovydas",596720
25367,2014,"Petricka, Jake",502593
25368,2017,"Steckenrider, Drew",608716
25369,2019,"Yacabonis, Jimmy",642231
25370,2019,"Hendriks, Liam",521230
25371,2018,"Ross, Tyson",475115
25372,2020,"Eshelman, Thomas",664045
25373,2016,"Bergman, Christian",548357
25374,2018,"Volstad, Chris",458690
25375,2020,"Schreiber, John",670167
25376,2018,"Ramírez, Yefry",606162
25377,2019,"Ynoa, Gabriel",593679
25378,2018,"Trivino, Lou",642152
25379,2021,"Clarke, Taylor",664199
25380,2014,"Schlosser, Gus",534576
25381,2021,"Rodriguez, Chris",669735
25382,2018,"Cuevas, William",571035
25383,2019,"Gaviglio, Sam",543208
25384,2018,"Castro, Miguel",612434
25385,2017,"Brady, Michael",572728
25386,2017,"Pounders, Brooks",572044
25387,2014,"Penny, Brad",207267
25388,2019,"James, Josh",657624
25389,2019,"Wendelken, J.B.",605525
25390,2019,"Lugo, Seth",607625
25391,2020,"Alcala, Jorge",660896
25392,2018,"Cimber, Adam",643256
25393,2017,"Quackenbush, Kevin",534812
25394,2014,"Penny, Brad",207267
25395,2014,"Mujica, Edward",465629
25396,2016,"Ramírez, Neil",519166
25397,2017,"Duffey, Tyler",608648
25398,2021,"Whitlock, Garrett",676477
25399,2016,"Hoover, J.J.",543331
25400,2018,"McHugh, Collin",543521
25401,2019,"Hartlieb, Geoff",664129
25402,2021,"Gsellman, Robert",607229
25403,2014,"Wilson, Alex",543935
25404,2021,"Mills, Alec",621219
25405,2020,"Phillips, Evan",623465
25406,2016,"Butler, Eddie",572750
25407,2014,"Chavez, Jesse",445926
25408,2016,"Tomlin, Josh",458708
25409,2021,"Chacín, Jhoulys",468504
25410,2016,"Murray, Colton",605396
25411,2018,"Romo, Sergio",489265
25412,2021,"Rodriguez, Chris",669735
25413,2015,"Masterson, Justin",475416
25414,2016,"Gallardo, Yovani",451596
25415,2019,"Williams, Taylor",592865
25416,2018,"Chavez, Jesse",445926
25417,2019,"Cole, Taylor",518566
25418,2015,"Lincecum, Tim",453311
25419,2017,"Givens, Mychal",571710
25420,2019,"Straily, Dan",573185
25421,2017,"Scribner, Troy",644428
25422,2018,"Chavez, Jesse",445926
25423,2018,"Roark, Tanner",543699
25424,2019,"Cole, Taylor",518566
25425,2017,"Biagini, Joe",607352
25426,2017,"Green, Chad",643338
25427,2019,"Lorenzen, Michael",547179
25428,2017,"Pruitt, Austin",643493
25429,2017,"Holder, Jonathan",656547
25430,2017,"Petit, Yusmeiro",433589
25431,2020,"Flaherty, Jack",656427
25432,2016,"Iglesias, Raisel",628452
25433,2014,"Shoemaker, Matt",533167
25434,2019,"Sampson, Adrian",592716
25435,2014,"Cahill, Trevor",502239
25436,2016,"Smith, Josh A.",595001
25437,2021,"Dobnak, Randy",677976
25438,2019,"Lakins Sr., Travis",664042
25439,2018,"James, Josh",657624
25440,2020,"Guerra, Javy",457915
25441,2016,"Paulino, David",600944
25442,2017,"Norris, Bud",502032
25443,2014,"Frías, Carlos",516910
25444,2019,"Sherfy, James",642073
25445,2019,"Neverauskas, Dovydas",596720
25446,2018,"Velázquez, Hector",584171
25447,2019,"Soria, Joakim",465657
25448,2019,"Smith, Josh A.",595001
25449,2019,"Iglesias, Raisel",628452
25450,2020,"Tomlin, Josh",458708
25451,2020,"Abreu, Albert",656061
25452,2019,"Yardley, Eric",642233
25453,2015,"Morris, Bryan",457768
25454,2019,"Tate, Dillon",622253
25455,2016,"Wang, Chien-Ming",425426
25456,2020,"Widener, Taylor",642203
25457,2016,"Kontos, George",502004
25458,2018,"Duffey, Tyler",608648
25459,2020,"Bolaños, Ronald",671790
25460,2018,"Oaks, Trevor",656805
25461,2015,"Verrett, Logan",548337
25462,2019,"Jackson, Edwin",429719
25463,2019,"Fernández, Junior",658551
25464,2018,"Stewart, Brock",592779
25465,2017,"Axford, John",446099
25466,2019,"Baez, Michel",673258
25467,2018,"Bush, Matt",456713
25468,2018,"Hale, David",571735
25469,2016,"Pounders, Brooks",572044
25470,2017,"Biagini, Joe",607352
25471,2016,"Robles, Hansel",570663
25472,2017,"McGowan, Dustin",430661
25473,2021,"Loaisiga, Jonathan",642528
25474,2017,"Scahill, Rob",543746
25475,2019,"Holmes, Clay",605280
25476,2018,"Lorenzen, Michael",547179
25477,2018,"Warren, Adam",476589
25478,2017,"Wright, Mike",605541
25479,2020,"Kriske, Brooks",621139
25480,2016,"Smith, Josh A.",595001
25481,2019,"Valdez, Phillips",570488
25482,2014,"Williams, Jerome",425532
25483,2015,"Fister, Doug",450729
25484,2017,"Green, Chad",643338
25485,2016,"Weber, Ryan",543901
25486,2020,"Guerra, Javy",457915
25487,2021,"Burnes, Corbin",669203
25488,2019,"Tinoco, Jesus",622786
25489,2018,"Slegers, Aaron",642083
25490,2018,"Hu, Chih-Wei",629496
25491,2018,"Bashlor, Tyler",641341
25492,2019,"Brebbia, John",605154
25493,2015,"Blanton, Joe",430599
25494,2019,"Gaviglio, Sam",543208
25495,2021,"González, Chi Chi",592346
25496,2015,"Carroll, Scott",453222
25497,2015,"Marimon, Sugar Ray",516970
25498,2017,"Asher, Alec",594742
25499,2016,"Butler, Eddie",572750
25500,2019,"López, Jorge",605347
25501,2017,"Hernández, Ariel",554374
25502,2015,"Alburquerque, Al",456379
25503,2019,"Tate, Dillon",622253
25504,2018,"Domínguez, Seranthony",622554
25505,2017,"Sewald, Paul",623149
25506,2014,"Black, Vic",502195
25507,2017,"Pruitt, Austin",643493
25508,2016,"Beck, Chris",571476
25509,2017,"Scahill, Rob",543746
25510,2018,"Gant, John",607231
25511,2018,"Velázquez, Hector",584171
25512,2019,"Guerra, Junior",448855
25513,2017,"Quackenbush, Kevin",534812
25514,2019,"Font, Wilmer",521655
25515,2018,"Glasnow, Tyler",607192
25516,2020,"Curtiss, John",595928
25517,2016,"Bauer, Trevor",545333
25518,2016,"Molleken, Dustin",451783
25519,2017,"Kontos, George",502004
25520,2021,"Wells, Tyler",669330
25521,2021,"Nola, Aaron",605400
25522,2015,"Gómez, Jeanmar",491646
25523,2019,"Gsellman, Robert",607229
25524,2019,"Montero, Rafael",606160
25525,2019,"Kittredge, Andrew",552640
25526,2018,"Volstad, Chris",458690
25527,2017,"Iglesias, Raisel",628452
25528,2019,"Bard, Luke",572703
25529,2014,"Daley, Matt",457935
25530,2019,"Schultz, Jaime",621289
25531,2019,"Staumont, Josh",622251
25532,2019,"Williams, Devin",642207
25533,2014,"Betances, Dellin",476454
25534,2016,"Lugo, Seth",607625
25535,2020,"Hughes, Jared",453172
25536,2017,"Asher, Alec",594742
25537,2019,"McHugh, Collin",543521
25538,2020,"Nelson, Nick",656793
25539,2017,"Stanek, Ryne",592773
25540,2019,"Trivino, Lou",642152
25541,2014,"Rosenthal, Trevor",572096
25542,2020,"Payamps, Joel",606303
25543,2015,"De Fratus, Justin",518603
25544,2015,"Ellington, Brian",623395
25545,2014,"Delgado, Randall",517414
25546,2015,"Villanueva, Carlos",453646
25547,2017,"Knebel, Corey",608349
25548,2017,"Cole, Taylor",518566
25549,2019,"Hernandez, Elieser",622694
25550,2015,"Nicasio, Juan",504379
25551,2015,"Graham, J.R.",543242
25552,2017,"Lyles, Jordan",543475
25553,2015,"Warren, Adam",476589
25554,2017,"Holder, Jonathan",656547
25555,2015,"Thayer, Dale",445612
25556,2018,"Mayers, Mike",594577
25557,2019,"Godley, Zack",643327
25558,2018,"Andriese, Matt",542882
25559,2018,"Ríos, Yacksel",605441
25560,2019,"Parsons, Wes",641149
25561,2017,"Gray, Jon",592351
25562,2017,"Leiter Jr., Mark",643410
25563,2021,"Rodriguez, Chris",669735
25564,2018,"Casilla, Santiago",433586
25565,2015,"Verrett, Logan",548337
25566,2017,"Duffey, Tyler",608648
25567,2020,"Ponce de Leon, Daniel",594965
25568,2015,"Clippard, Tyler",461325
25569,2016,"Jackson, Luke",592426
25570,2017,"Ramírez, Neil",519166
25571,2017,"Taylor, Ben",664701
25572,2020,"Baez, Michel",673258
25573,2019,"Gonsolin, Tony",664062
25574,2019,"King, Michael",650633
25575,2019,"Lugo, Seth",607625
25576,2018,"Pounders, Brooks",572044
25577,2019,"Martínez, Carlos",593372
25578,2015,"Petit, Yusmeiro",433589
25579,2018,"Glasnow, Tyler",607192
25580,2014,"Delgado, Randall",517414
25581,2017,"Devenski, Chris",606965
25582,2015,"Scribner, Evan",519267
25583,2016,"Hale, David",571735
25584,2015,"Bergman, Christian",548357
25585,2014,"Otero, Dan",519096
25586,2018,"Despaigne, Odrisamer",628333
25587,2020,"Llovera, Mauricio",661440
25588,2017,"Petricka, Jake",502593
25589,2018,"Andriese, Matt",542882
25590,2017,"Almonte, Miguel",602083
25591,2017,"Delgado, Randall",517414
25592,2017,"Kelly, Joe",523260
25593,2015,"Badenhop, Burke",488674
25594,2015,"Graham, J.R.",543242
25595,2018,"Mayers, Mike",594577
25596,2020,"Perdomo, Luis",606131
25597,2019,"Brach, Brad",542960
25598,2020,"Gonsolin, Tony",664062
25599,2016,"Gee, Dillon",518716
25600,2014,"Badenhop, Burke",488674
25601,2017,"Sewald, Paul",623149
25602,2021,"Zeuch, T.J.",643615
25603,2017,"Young, Chris",432934
25604,2018,"Walker, Taijuan",592836
25605,2020,"Wisler, Matt",605538
25606,2018,"Volstad, Chris",458690
25607,2018,"Allen, Cody",592102
25608,2015,"Santos, Sergio",435045
25609,2014,"Belisario, Ronald",430613
25610,2019,"Glasnow, Tyler",607192
25611,2017,"Suárez, Albert",544150
25612,2016,"Allen, Cody",592102
25613,2015,"Hinojosa, Dalier",648737
25614,2016,"Blair, Aaron",594760
25615,2016,"Allen, Cody",592102
25616,2019,"Andriese, Matt",542882
25617,2014,"Richards, Garrett",572070
25618,2016,"Maurer, Brandon",543506
25619,2016,"Miller, Justin",502522
25620,2021,"Neris, Héctor",593576
25621,2018,"Lorenzen, Michael",547179
25622,2018,"Stanek, Ryne",592773
25623,2019,"Godley, Zack",643327
25624,2016,"Clevinger, Mike",605182
25625,2018,"Díaz, Edwin",621242
25626,2018,"Vieira, Thyago",600986
25627,2018,"Farmer, Buck",571656
25628,2019,"Scott, Tayler",605463
25629,2014,"Lueke, Josh",518961
25630,2018,"Burnes, Corbin",669203
25631,2014,"Dyson, Sam",473879
25632,2019,"Glasnow, Tyler",607192
25633,2016,"Betances, Dellin",476454
25634,2015,"Wilhelmsen, Tom",452666
25635,2019,"Thornburg, Tyler",592804
25636,2016,"Cahill, Trevor",502239
25637,2014,"Thornburg, Tyler",592804
25638,2018,"Rodríguez, Richard",593144
25639,2016,"Schugel, A.J.",519263
25640,2014,"Carlyle, Buddy",234194
25641,2016,"Nicasio, Juan",504379
25642,2016,"Severino, Luis",622663
25643,2019,"Flexen, Chris",623167
25644,2015,"Thornburg, Tyler",592804
25645,2015,"Hendriks, Liam",521230
25646,2019,"Tinoco, Jesus",622786
25647,2018,"Maton, Phil",664208
25648,2015,"Norris, Bud",502032
25649,2017,"Cahill, Trevor",502239
25650,2014,"Varvaro, Anthony",460008
25651,2016,"Ramirez, Jose",542432
25652,2020,"Biagini, Joe",607352
25653,2015,"Contreras, Carlos",542266
25654,2019,"Cessa, Luis",570666
25655,2019,"Pagán, Emilio",641941
25656,2016,"Bailey, Andrew",457732
25657,2021,"Gibson, Kyle",502043
25658,2019,"Keller, Kyle",664918
25659,2016,"Buchholz, Clay",453329
25660,2019,"Barnes, Jacob",606930
25661,2015,"Hudson, Daniel",543339
25662,2014,"Capps, Carter",605169
25663,2014,"Betances, Dellin",476454
25664,2020,"Kittredge, Andrew",552640
25665,2019,"McRae, Alex",656725
25666,2017,"Díaz, Dayan",500765
25667,2019,"Brewer, Colten",605155
25668,2020,"Goudeau, Ashton",623485
25669,2017,"Bradley, Archie",605151
25670,2015,"Smith, Carson",605476
25671,2018,"Porcello, Rick",519144
25672,2019,"Smith, Burch",572143
25673,2017,"Workman, Brandon",519443
25674,2020,"Smith, Josh A.",595001
25675,2014,"Delgado, Randall",517414
25676,2014,"Williams, Jerome",425532
25677,2015,"Stauffer, Tim",431162
25678,2019,"Eovaldi, Nathan",543135
25679,2020,"Eovaldi, Nathan",543135
25680,2016,"Rasmus, Cory",474284
25681,2020,"Jackson, Luke",592426
25682,2017,"Hatcher, Chris",501822
25683,2019,"Boxberger, Brad",502202
25684,2017,"Wright, Mike",605541
25685,2019,"Chatwood, Tyler",543022
25686,2014,"Casilla, Santiago",433586
25687,2019,"Barnes, Matt",598264
25688,2015,"Lohse, Kyle",346798
25689,2018,"McHugh, Collin",543521
25690,2018,"Hatcher, Chris",501822
25691,2017,"Chacín, Jhoulys",468504
25692,2018,"Axford, John",446099
25693,2015,"Treinen, Blake",595014
25694,2017,"Haley, Justin",595234
25695,2014,"Bell, Heath",425514
25696,2020,"Antone, Tejay",622088
25697,2019,"Rodriguez, Jose",642578
25698,2019,"Sewald, Paul",623149
25699,2020,"Bielak, Brandon",656232
25700,2019,"Gsellman, Robert",607229
25701,2014,"Morris, Bryan",457768
25702,2019,"Castro, Miguel",612434
25703,2019,"Green, Chad",643338
25704,2021,"Richards, Garrett",572070
25705,2017,"Hatcher, Chris",501822
25706,2016,"Anderson, Cody",594736
25707,2019,"Smith, Josh A.",595001
25708,2020,"Fairbanks, Pete",664126
25709,2016,"Wilson, Tyler",592869
25710,2018,"Castro, Miguel",612434
25711,2021,"DeSclafani, Anthony",543101
25712,2021,"Richards, Trevor",670950
25713,2018,"Font, Wilmer",521655
25714,2017,"Wood, Blake",502028
25715,2018,"Miller, Justin",502522
25716,2018,"Wright, Kyle",657140
25717,2014,"Kintzler, Brandon",445213
25718,2015,"Warren, Adam",476589
25719,2014,"Noesí, Hector",456051
25720,2017,"Boyer, Blaine",430641
25721,2020,"Meisinger, Ryan",664682
25722,2017,"Barnette, Tony",501817
25723,2018,"Cole, A.J.",595918
25724,2021,"Weigel, Patrick",622256
25725,2016,"Soria, Joakim",465657
25726,2016,"Schugel, A.J.",519263
25727,2014,"Leroux, Chris",460092
25728,2014,"Hale, David",571735
25729,2017,"Covey, Dylan",592229
25730,2018,"Wright, Steven",453214
25731,2016,"Green, Chad",643338
25732,2014,"Alvarez III, Henderson",506693
25733,2019,"Jewell, Jake",657228
25734,2015,"Schugel, A.J.",519263
25735,2019,"Giolito, Lucas",608337
25736,2018,"Meyer, Ben",656738
25737,2014,"Badenhop, Burke",488674
25738,2020,"deGrom, Jacob",594798
25739,2018,"Wright, Kyle",657140
25740,2016,"Feliz, Neftalí",491703
25741,2018,"Farmer, Buck",571656
25742,2020,"Loaisiga, Jonathan",642528
25743,2020,"Littell, Zack",641793
25744,2015,"Ureña, José",570632
25745,2020,"Adam, Jason",592094
25746,2016,"Wang, Chien-Ming",425426
25747,2019,"Tinoco, Jesus",622786
25748,2019,"Mills, Alec",621219
25749,2017,"Martes, Francis",642564
25750,2020,"Thompson, Ryan",657044
25751,2016,"García, Luis",472610
25752,2019,"Guerra, Junior",448855
25753,2017,"Yacabonis, Jimmy",642231
25754,2018,"Albers, Matt",458006
25755,2014,"Pineda, Michael",501381
25756,2018,"Diaz, Miguel",622766
25757,2020,"Lail, Brady",621078
25758,2017,"Jeffress, Jeremy",502026
25759,2019,"Burnes, Corbin",669203
25760,2017,"Jackson, Luke",592426
25761,2019,"Pineda, Michael",501381
25762,2018,"Swarzak, Anthony",461872
25763,2020,"Yajure, Miguel",664337
25764,2020,"Harvey, Matt",518774
25765,2015,"Valdez, Jose A.",572308
25766,2020,"Richards, Trevor",670950
25767,2019,"Font, Wilmer",521655
25768,2019,"Luciano, Elvis",672773
25769,2018,"Chavez, Jesse",445926
25770,2018,"Vieira, Thyago",600986
25771,2016,"Iglesias, Raisel",628452
25772,2018,"Betances, Dellin",476454
25773,2019,"Tinoco, Jesus",622786
25774,2019,"Loaisiga, Jonathan",642528
25775,2018,"Feliz, Michael",593140
25776,2015,"Wilson, Alex",543935
25777,2021,"Nelson, Nick",656793
25778,2017,"Campos, Leonel",599998
25779,2014,"Mariot, Michael",592527
25780,2017,"Stewart, Brock",592779
25781,2014,"Matsuzaka, Daisuke",493137
25782,2018,"Martínez, Carlos",593372
25783,2016,"Schugel, A.J.",519263
25784,2016,"Villanueva, Carlos",453646
25785,2020,"Valdez, Phillips",570488
25786,2018,"Cessa, Luis",570666
25787,2020,"Funkhouser, Kyle",608335
25788,2018,"Magill, Matt",543483
25789,2017,"Mariñez, Jhan",501697
25790,2016,"Sánchez, Aníbal",434671
25791,2016,"Smith, Josh A.",595001
25792,2015,"Bassitt, Chris",605135
25793,2020,"Tropeano, Nick",607374
25794,2018,"Norwood, James",656803
25795,2019,"Castro, Miguel",612434
25796,2015,"Barnes, Matt",598264
25797,2018,"Gómez, Jeanmar",491646
25798,2017,"Diaz, Miguel",622766
25799,2019,"Littell, Zack",641793
25800,2019,"Kittredge, Andrew",552640
25801,2014,"LeCure, Sam",459967
25802,2015,"Scahill, Rob",543746
25803,2019,"Blazek, Michael",518468
25804,2016,"Farquhar, Danny",543144
25805,2014,"Kontos, George",502004
25806,2020,"Harvey, Matt",518774
25807,2020,"Sneed, Cy",605482
25808,2018,"Gallegos, Giovanny",606149
25809,2019,"López, Jorge",605347
25810,2016,"Bracho, Silvino",611093
25811,2019,"Sadzeck, Connor",592712
25812,2016,"Ohlendorf, Ross",456027
25813,2019,"Faria, Jake",607188
25814,2020,"Colomé, Alex",517008
25815,2017,"Pagán, Emilio",641941
25816,2017,"Graveman, Kendall",608665
25817,2017,"Wilkerson, Aaron",658792
25818,2015,"Contreras, Carlos",542266
25819,2017,"Hildenberger, Trevor",657610
25820,2019,"Wright, Steven",453214
25821,2014,"Clemens, Paul",518560
25822,2015,"Gomes, Brandon",460156
25823,2020,"Curtiss, John",595928
25824,2019,"Miller, Shelby",571946
25825,2021,"Fulmer, Michael",605242
25826,2019,"Flexen, Chris",623167
25827,2020,"Stock, Robert",476594
25828,2019,"Font, Wilmer",521655
25829,2016,"Feliz, Michael",593140
25830,2018,"Velázquez, Hector",584171
25831,2016,"Bergman, Christian",548357
25832,2015,"Ziegler, Brad",446899
25833,2017,"Rondón, Héctor",444468
25834,2014,"Gómez, Jeanmar",491646
25835,2016,"Swarzak, Anthony",461872
25836,2017,"Mazzoni, Cory",543508
25837,2021,"Strasburg, Stephen",544931
25838,2020,"Burrows, Beau",663366
25839,2019,"Wacha, Michael",608379
25840,2019,"Font, Wilmer",521655
25841,2020,"Lorenzen, Michael",547179
25842,2018,"VerHagen, Drew",572403
25843,2014,"Bettis, Chad",518452
25844,2019,"Adams, Austin",542866
25845,2015,"Brach, Brad",542960
25846,2015,"Harris, Will",501789
25847,2015,"Bedrosian, Cam",592135
25848,2019,"Magill, Matt",543483
25849,2018,"Ponce de Leon, Daniel",594965
25850,2019,"Wood, Hunter",621056
25851,2015,"Petit, Yusmeiro",433589
25852,2014,"Roach, Donn",543698
25853,2016,"Feldman, Scott",444857
25854,2014,"Contreras, Carlos",542266
25855,2016,"Wilson, Tyler",592869
25856,2018,"Petricka, Jake",502593
25857,2017,"Leiter Jr., Mark",643410
25858,2015,"Montero, Rafael",606160
25859,2018,"Cole, A.J.",595918
25860,2019,"Law, Derek",571882
25861,2017,"Delgado, Randall",517414
25862,2015,"Vincent, Nick",543883
25863,2019,"Cole, Taylor",518566
25864,2018,"Maton, Phil",664208
25865,2021,"Cody, Kyle",621129
25866,2017,"Pelfrey, Mike",460059
25867,2017,"Green, Chad",643338
25868,2018,"Fillmyer, Heath",641571
25869,2014,"Swarzak, Anthony",461872
25870,2017,"Verlander, Justin",434378
25871,2019,"Valdez, Phillips",570488
25872,2015,"Petit, Yusmeiro",433589
25873,2019,"Peralta, Freddy",642547
25874,2018,"Carle, Shane",641438
25875,2021,"Mills, Alec",621219
25876,2019,"Guerrieri, Taylor",605260
25877,2015,"Clippard, Tyler",461325
25878,2019,"Stanek, Ryne",592773
25879,2019,"Kingham, Nick",592468
25880,2018,"Glasnow, Tyler",607192
25881,2018,"Kela, Keone",605309
25882,2018,"Morris, Akeel",592570
25883,2018,"Barraclough, Kyle",607457
25884,2019,"Romano, Jordan",605447
25885,2016,"Sánchez, Aníbal",434671
25886,2014,"Stauffer, Tim",431162
25887,2014,"Adcock, Nate",502264
25888,2017,"Pruitt, Austin",643493
25889,2014,"Redmond, Todd",445170
25890,2018,"Woodruff, Brandon",605540
25891,2019,"Peralta, Freddy",642547
25892,2019,"Kline, Branden",571858
25893,2021,"Velasquez, Vince",592826
25894,2018,"Butler, Eddie",572750
25895,2017,"Boyer, Blaine",430641
25896,2021,"Underwood Jr., Duane",621249
25897,2018,"Treinen, Blake",595014
25898,2015,"Villanueva, Carlos",453646
25899,2018,"Barnette, Tony",501817
25900,2019,"Keller, Brad",641745
25901,2017,"Bergman, Christian",548357
25902,2018,"Chavez, Jesse",445926
25903,2015,"Petit, Yusmeiro",433589
25904,2015,"Rogers, Esmil",469134
25905,2015,"Carroll, Scott",453222
25906,2019,"Bard, Luke",572703
25907,2014,"Verlander, Justin",434378
25908,2017,"Barnes, Matt",598264
25909,2018,"Loaisiga, Jonathan",642528
25910,2018,"Perdomo, Luis",606131
25911,2017,"Betances, Dellin",476454
25912,2017,"Brebbia, John",605154
25913,2019,"Nogosek, Stephen",668665
25914,2019,"Fulmer, Carson",608334
25915,2020,"Stanek, Ryne",592773
25916,2017,"Collmenter, Josh",518567
25917,2021,"Musgrove, Joe",605397
25918,2018,"Smith, Burch",572143
25919,2019,"Kittredge, Andrew",552640
25920,2021,"Scherzer, Max",453286
25921,2018,"Ramos, Edubray",591693
25922,2019,"Dowdy, Kyle",664871
25923,2015,"Quackenbush, Kevin",534812
25924,2018,"Busenitz, Alan",641427
25925,2014,"Stammen, Craig",489334
25926,2014,"Fornataro, Eric",543174
25927,2016,"Andriese, Matt",542882
25928,2015,"Bergman, Christian",548357
25929,2016,"Hammel, Jason",434628
25930,2016,"Mariot, Michael",592527
25931,2019,"Font, Wilmer",521655
25932,2015,"Mateo, Marcos",456496
25933,2020,"Ynoa, Huascar",660623
25934,2017,"Peacock, Brad",502748
25935,2018,"Farrell, Luke",608652
25936,2019,"Colomé, Alex",517008
25937,2017,"Barnes, Danny",592130
25938,2018,"Lyles, Jordan",543475
25939,2016,"De Los Santos, Abel",593582
25940,2017,"Adleman, Tim",534947
25941,2021,"Bielak, Brandon",656232
25942,2019,"Clarke, Taylor",664199
25943,2014,"Williams, Jerome",425532
25944,2015,"Morton, Charlie",450203
25945,2018,"Meisinger, Ryan",664682
25946,2021,"Newberry, Jake",623470
25947,2019,"Cisnero, José",542585
25948,2017,"Díaz, Jairo",545064
25949,2016,"Guerra, Deolis",500610
25950,2017,"Lorenzen, Michael",547179
25951,2015,"González, Chi Chi",592346
25952,2017,"Suárez, Albert",544150
25953,2018,"Bard, Luke",572703
25954,2021,"Abreu, Bryan",650556
25955,2014,"Matsuzaka, Daisuke",493137
25956,2017,"Boyer, Blaine",430641
25957,2016,"González, Severino",605894
25958,2014,"Wright, Jamey",124604
25959,2018,"Stewart, Brock",592779
25960,2020,"McKenzie, Triston",663474
25961,2018,"Smith, Burch",572143
25962,2018,"Warren, Adam",476589
25963,2018,"Glasnow, Tyler",607192
25964,2016,"Barnes, Matt",598264
25965,2014,"Villanueva, Carlos",453646
25966,2018,"Harvey, Matt",518774
25967,2014,"Redmond, Todd",445170
25968,2020,"Tate, Dillon",622253
25969,2015,"Cook, Ryan",475857
25970,2015,"Albers, Matt",458006
25971,2016,"Berríos, José",621244
25972,2020,"Ureña, José",570632
25973,2016,"Gant, John",607231
25974,2014,"Hoover, J.J.",543331
25975,2020,"Smith, Burch",572143
25976,2019,"Luciano, Elvis",672773
25977,2021,"Abreu, Bryan",650556
25978,2015,"Zych, Tony",543964
25979,2014,"Redmond, Todd",445170
25980,2018,"Anderson, Tanner",664196
25981,2020,"Cruz, Jesús",672911
25982,2018,"Ramirez, Noé",598287
25983,2020,"Cessa, Luis",570666
25984,2019,"Parsons, Wes",641149
25985,2017,"Grimm, Justin",518748
25986,2018,"Márquez, Germán",608566
25987,2015,"Ramírez, JC",500724
25988,2019,"Green, Chad",643338
25989,2019,"Reininger, Zac",643617
25990,2018,"Reininger, Zac",643617
25991,2015,"Cravy, Tyler",572788
25992,2016,"Straily, Dan",573185
25993,2021,"Plutko, Adam",592644
25994,2015,"Ramírez, Erasmo",541640
25995,2015,"Guaipe, Mayckol",515052
25996,2020,"Loaisiga, Jonathan",642528
25997,2020,"Wisler, Matt",605538
25998,2014,"Wright, Jamey",124604
25999,2021,"Sadler, Casey",594987
26000,2016,"Ziegler, Brad",446899
26001,2019,"Marshall, Evan",605359
26002,2017,"Estévez, Carlos",608032
26003,2018,"Hutchison, Drew",571800
26004,2021,"De León, José",592254
26005,2018,"Floro, Dylan",571670
26006,2020,"Rasmussen, Drew",656876
26007,2015,"Feliz, Michael",593140
26008,2018,"Kittredge, Andrew",552640
26009,2016,"Vogelsong, Ryan",285064
26010,2015,"Pimentel, Stolmy",516935
26011,2019,"Wisler, Matt",605538
26012,2017,"Quackenbush, Kevin",534812
26013,2020,"King, Michael",650633
26014,2017,"Barnes, Matt",598264
26015,2014,"Fields, Josh",451661
26016,2014,"Rogers, Esmil",469134
26017,2018,"Guerra, Javy",457915
26018,2019,"Rogers, Tyler",643511
26019,2017,"Gossett, Daniel",605254
26020,2016,"Guerra, Deolis",500610
26021,2014,"Straily, Dan",573185
26022,2019,"Cahill, Trevor",502239
26023,2015,"Wilson, Tyler",592869
26024,2020,"Plutko, Adam",592644
26025,2016,"Verrett, Logan",548337
26026,2019,"Clarke, Taylor",664199
26027,2019,"VerHagen, Drew",572403
26028,2020,"Nelson, Nick",656793
26029,2015,"Adcock, Nate",502264
26030,2017,"Allen, Cody",592102
26031,2019,"Gaviglio, Sam",543208
26032,2018,"Law, Derek",571882
26033,2018,"Tseng, Jen-Ho",627500
26034,2020,"Fernández, Junior",658551
26035,2014,"Quackenbush, Kevin",534812
26036,2015,"Feliz, Michael",593140
26037,2019,"Fiers, Mike",571666
26038,2019,"Eickhoff, Jerad",595191
26039,2015,"Peralta, Wily",503449
26040,2021,"Tice, Ty",676709
26041,2018,"Hancock, Justin",606995
